Date,Brand,Country,Ad_Spend (€),Impressions,Clicks,Conversions,Revenue (€),ROI,CTR,CPC (€),Conversion_Rate,Ad_Frequency,Avg_Cart_Value (€),Return_Rate,Customer_Satisfaction,Sentiment_Score,Tweet_Mentions,Sentiment_Trend,% Positive Tweets,% Negative Tweets,Target_Age,Target_Gender,Target_Occupation,Target_Income,Ad_Channel,Ad_Type
2023-07-31,McDonald's,Allemagne,3843133,36966516,765480,180704,58582878.88,15.24,0.0207,5.02,0.2361,8.4,324.19,0.1287,4.84,0.55,33624,0.46,71.0,29.0,18-24,Female,Self-employed,Middle,Digital,Search Ad
2023-07-31,McDonald's,UK,7484842,84756246,3503154,544571,47339547.55,6.32,0.0413,2.14,0.1555,207.96,86.93,0.134,4.64,0.26,31973,0.42,38.8,61.2,45-54,Female,Unemployed,Middle,Print,Sponsored Post
2023-07-31,McDonald's,Canada,1603146,8820628,660305,196742,55826431.33,34.82,0.0749,2.43,0.298,5.03,283.75,0.0961,4.8,0.5,15676,0.51,74.5,25.5,18-24,Male,Employee,High,Print,Video
2023-07-31,McDonald's,Espagne,4128978,41413560,3178624,304493,112858445.06,27.33,0.0768,1.3,0.0958,41.38,370.64,0.1395,3.97,0.37,18722,0.5,65.6,34.400000000000006,25-34,Male,Student,Middle,Social Media,Email
2023-07-31,McDonald's,Italie,4731741,87617911,6284023,465715,220575474.12,46.62,0.0717,0.75,0.0741,38.3,473.63,0.0817,4.58,-0.0,85213,0.05,38.1,61.9,55-64,Female,Self-employed,High,Social Media,Search Ad
2023-07-31,McDonald's,Brésil,5974621,71567846,4307855,307260,47076462.84,7.88,0.0602,1.39,0.0713,92.17,153.21,0.0796,4.92,0.69,55622,0.52,78.9,21.099999999999994,18-24,Female,Retired,High,Digital,Banner
2023-07-31,McDonald's,Australie,9590943,163482431,2315111,427664,140340150.41,14.63,0.0142,4.14,0.1847,92.72,328.15,0.1433,4.52,0.34,53128,0.3,62.2,37.8,55-64,Non-binary,Retired,High,Outdoor,Sponsored Post
2023-07-31,McDonald's,Japon,2461160,12960724,346735,98998,46555767.38,18.92,0.0268,7.1,0.2855,4.59,470.27,0.0279,3.46,-0.9,42530,-0.73,3.2,96.8,18-24,Female,Employee,Low,Social Media,Email
2023-07-31,Coca-Cola,USA,6283313,110954458,11079143,1171495,205341338.16,32.68,0.0999,0.57,0.1057,23.25,175.28,0.0567,3.75,-0.13,33598,-0.05,35.5,64.5,55-64,Female,Student,Low,Outdoor,Sponsored Post
2023-07-31,Coca-Cola,France,9526578,71152130,5212425,883315,139123456.72,14.6,0.0733,1.83,0.1695,26.24,157.5,0.0468,4.91,0.09,53223,-0.08,46.2,53.8,55-64,Female,Unemployed,Middle,Social Media,Banner
2023-07-31,Coca-Cola,Allemagne,1914788,36854954,3475546,344218,54045903.26,28.23,0.0943,0.55,0.099,13.44,157.01,0.0725,3.14,-0.44,30711,-0.25,15.7,84.3,65+,Male,Retired,High,Digital,Sponsored Post
2023-07-31,Coca-Cola,UK,9379610,162704348,10717718,2861058,1028491239.69,109.65,0.0659,0.88,0.2669,52.62,359.48,0.0519,4.86,-0.64,7622,-0.83,15.9,84.1,55-64,Male,Self-employed,Low,TV,Banner
2023-07-31,Coca-Cola,Canada,4702037,30845485,2139245,124082,25831829.36,5.49,0.0694,2.2,0.058,14.28,208.18,0.0438,3.49,-0.02,33538,-0.13,29.5,70.5,65+,Male,Self-employed,Low,Print,Email
2023-07-31,Coca-Cola,Espagne,2088966,35571254,2111962,360272,149485822.74,71.56,0.0594,0.99,0.1706,25.18,414.92,0.1299,4.52,0.57,62479,0.61,75.6,24.400000000000006,65+,Non-binary,Self-employed,High,Digital,Search Ad
2023-07-31,Coca-Cola,Italie,2990562,19373435,1598046,277665,70223621.81,23.48,0.0825,1.87,0.1738,8.44,252.91,0.0905,3.27,0.42,12389,0.58,62.7,37.3,18-24,Non-binary,Unemployed,High,Outdoor,Email
2023-07-31,Coca-Cola,Brésil,3968480,24615140,459275,101893,34093002.66,8.59,0.0187,8.64,0.2219,10.46,334.59,0.0963,4.63,0.24,56016,0.32,61.2,38.8,35-44,Male,Retired,Middle,Social Media,Banner
2023-07-31,Coca-Cola,Australie,8086945,51583302,1977472,124340,27083344.87,3.35,0.0383,4.09,0.0629,11.45,217.82,0.1372,3.87,0.01,22352,0.14,48.6,51.4,25-34,Female,Retired,Middle,Social Media,Email
2023-07-31,Coca-Cola,Japon,1629494,24672835,2402116,193957,8196442.75,5.03,0.0974,0.68,0.0807,5.1,42.26,0.1458,4.71,0.31,80305,0.43,48.9,51.1,65+,Non-binary,Unemployed,Low,Social Media,Video
2023-07-31,Samsung,USA,34230,236336,15700,3051,664350.76,19.41,0.0664,2.18,0.1944,0.17,217.71,0.1158,3.61,-0.63,67292,-0.43,11.9,88.1,25-34,Male,Student,Low,Outdoor,Search Ad
2023-07-31,Samsung,France,8347918,104438090,8010179,1241666,488863687.43,58.56,0.0767,1.04,0.155,42.52,393.72,0.0751,4.9,0.67,41306,0.77,45.4,54.6,55-64,Female,Retired,High,Print,Search Ad
2023-07-31,Samsung,Allemagne,8586556,105601608,3254162,740581,260981416.2,30.39,0.0308,2.64,0.2276,920.95,352.4,0.0472,4.16,-0.67,73470,-0.53,11.6,88.4,45-54,Male,Employee,Middle,Print,Sponsored Post
2023-07-31,Samsung,UK,8249610,106992995,8525455,1037861,256574429.64,31.1,0.0797,0.97,0.1217,32.5,247.21,0.1353,3.43,0.16,35165,0.26,41.1,58.9,25-34,Male,Retired,Low,Digital,Banner
2023-07-31,Samsung,Canada,2528191,19213153,1882007,268488,36717153.32,14.52,0.098,1.34,0.1427,15.9,136.76,0.0413,3.79,0.5,91729,0.62,64.9,35.099999999999994,18-24,Non-binary,Self-employed,Middle,Print,Email
2023-07-31,Samsung,Espagne,3909264,25295562,1977076,173336,83034309.88,21.24,0.0782,1.98,0.0877,7.05,479.04,0.0431,4.62,-0.49,58461,-0.52,15.3,84.7,55-64,Male,Retired,Low,Social Media,Video
2023-07-31,Samsung,Italie,1031093,5912649,172835,31353,13302288.9,12.9,0.0292,5.97,0.1814,1.32,424.27,0.108,3.86,-0.77,61270,-0.71,7.1,92.9,55-64,Female,Retired,Middle,Outdoor,Banner
2023-07-31,Samsung,Brésil,3765443,61519071,3889057,391887,100982124.31,26.82,0.0632,0.97,0.1008,36.33,257.68,0.0885,4.64,0.11,28558,0.13,49.9,50.1,55-64,Non-binary,Retired,Low,Print,Search Ad
2023-07-31,Samsung,Australie,2069576,40137108,1002921,268419,59724675.85,28.86,0.025,2.06,0.2676,8.79,222.5,0.0333,5.0,-0.3,98357,-0.44,23.3,76.7,45-54,Non-binary,Retired,High,Outdoor,Banner
2023-07-31,Samsung,Japon,8061761,106022643,5470385,1275632,237721034.57,29.49,0.0516,1.47,0.2332,105.35,186.36,0.0954,4.05,-0.25,68687,-0.35,35.9,64.1,45-54,Male,Employee,Low,Print,Banner
2023-07-31,Tesla,USA,9979948,185931629,14706945,3399875,129812928.81,13.01,0.0791,0.68,0.2312,55.33,38.18,0.0803,5.0,-0.69,87856,-0.64,9.2,90.8,18-24,Male,Unemployed,Middle,Social Media,Email
2023-07-31,Tesla,France,7463719,127615142,7164083,1098452,249502186.15,33.43,0.0561,1.04,0.1533,64.77,227.14,0.1112,3.96,0.07,9861,0.26,28.0,72.0,65+,Non-binary,Unemployed,Middle,Social Media,Search Ad
2023-07-31,Tesla,Allemagne,9642790,177624815,4729970,275522,31853375.39,3.3,0.0266,2.04,0.0583,43.05,115.61,0.0565,4.34,-0.68,34592,-0.82,8.9,91.1,65+,Male,Employee,Low,Print,Search Ad
2023-07-31,Tesla,UK,7932779,98933386,4155751,320695,87520289.9,11.03,0.042,1.91,0.0772,100.81,272.91,0.0998,4.65,0.51,11624,0.39,59.7,40.3,18-24,Female,Employee,Middle,Social Media,Banner
2023-07-31,Tesla,Canada,4446041,53381829,4569773,913290,164974575.98,37.11,0.0856,0.97,0.1999,41.49,180.64,0.125,4.32,0.05,5524,-0.15,29.9,70.1,65+,Non-binary,Self-employed,Low,Outdoor,Sponsored Post
2023-07-31,Tesla,Espagne,8812514,146478866,11754580,667120,209968623.33,23.83,0.0802,0.75,0.0568,29.36,314.74,0.1387,3.86,0.8,92751,0.83,80.3,19.700000000000003,35-44,Non-binary,Self-employed,High,TV,Sponsored Post
2023-07-31,Tesla,Italie,1097096,19822880,1259794,160768,61125964.18,55.72,0.0636,0.87,0.1276,10.3,380.21,0.0648,4.21,-0.25,30580,-0.12,36.6,63.4,35-44,Male,Unemployed,Middle,Outdoor,Search Ad
2023-07-31,Tesla,Brésil,6582496,42818852,464257,81183,37331768.44,5.67,0.0108,14.18,0.1749,11.33,459.84,0.0793,3.3,-0.72,57266,-0.8,13.4,86.6,65+,Non-binary,Student,Middle,Digital,Banner
2023-07-31,Tesla,Australie,582791,3005550,156871,13169,5133997.42,8.81,0.0522,3.72,0.084,5.44,389.83,0.1313,3.95,-0.16,81150,-0.17,39.7,60.3,45-54,Non-binary,Retired,Low,Outdoor,Video
2023-07-31,Tesla,Japon,5364995,35538073,1387505,371448,72393991.96,13.49,0.039,3.87,0.2677,269.32,194.9,0.0352,3.87,0.78,10223,0.64,87.1,12.900000000000006,18-24,Female,Self-employed,Low,TV,Video
2023-07-31,Amazon,USA,6763551,95893452,7496736,1532666,76066393.93,11.25,0.0782,0.9,0.2044,32.3,49.63,0.0676,4.77,-0.31,75498,-0.42,27.3,72.7,65+,Male,Employee,Middle,Print,Sponsored Post
2023-07-31,Amazon,France,5981379,114590276,4260265,438943,31741248.19,5.31,0.0372,1.4,0.103,44.11,72.31,0.1166,4.07,0.23,37652,0.34,36.6,63.4,55-64,Non-binary,Self-employed,High,TV,Email
2023-07-31,Amazon,Allemagne,6754883,90921616,2174128,618411,78445119.16,11.61,0.0239,3.11,0.2844,127.37,126.85,0.0612,4.17,0.17,6451,0.16,39.5,60.5,65+,Non-binary,Unemployed,High,Print,Video
2023-07-31,Amazon,UK,228422,4018441,333977,34121,15446464.02,67.62,0.0831,0.68,0.1022,6.88,452.69,0.125,4.04,-0.03,6378,0.05,36.4,63.6,18-24,Male,Unemployed,Low,TV,Email
2023-07-31,Amazon,Canada,9705663,164241768,4397438,802936,35274804.92,3.63,0.0268,2.21,0.1826,61.2,43.93,0.0372,3.88,1.0,69084,1.03,87.9,12.099999999999994,55-64,Female,Employee,High,Outdoor,Banner
2023-07-31,Amazon,Espagne,134908,2254609,51346,6250,1166911.04,8.65,0.0228,2.63,0.1217,3.33,186.7,0.0853,3.09,-0.23,7840,-0.21,22.9,77.1,18-24,Non-binary,Student,Low,Social Media,Video
2023-07-31,Amazon,Italie,4416934,68574721,3901813,921114,247653672.14,56.07,0.0569,1.13,0.2361,19.14,268.86,0.0624,4.23,0.1,72818,0.29,35.0,65.0,18-24,Non-binary,Employee,High,Social Media,Sponsored Post
2023-07-31,Amazon,Brésil,5174895,61507947,3943246,381259,97142654.18,18.77,0.0641,1.31,0.0967,127.73,254.79,0.1094,3.75,0.02,41115,0.03,26.4,73.6,45-54,Female,Employee,Low,TV,Video
2023-07-31,Amazon,Australie,6243099,67971438,383634,81400,13128123.71,2.1,0.0056,16.27,0.2122,20.39,161.28,0.1333,3.72,0.72,19157,0.86,82.0,18.0,65+,Non-binary,Employee,Middle,TV,Email
2023-07-31,Amazon,Japon,6632513,95678194,8293072,1311892,48663853.41,7.34,0.0867,0.8,0.1582,31.16,37.09,0.0238,3.7,-0.96,68020,-0.82,1.6,98.4,65+,Female,Unemployed,Middle,Social Media,Search Ad
2023-07-31,Google,USA,9648305,79033190,6434921,1243442,601838093.96,62.38,0.0814,1.5,0.1932,15.98,484.01,0.0325,4.2,-0.02,30589,-0.04,46.0,54.0,55-64,Male,Employee,Middle,Digital,Video
2023-07-31,Google,France,9514651,152033707,14216501,3582655,67915497.63,7.14,0.0935,0.67,0.252,138.66,18.96,0.0235,3.91,0.81,36650,0.81,86.4,13.599999999999994,35-44,Male,Self-employed,High,Digital,Banner
2023-07-31,Google,Allemagne,1363245,8875626,730230,142556,10560198.05,7.75,0.0823,1.87,0.1952,2.5,74.08,0.119,3.27,-0.03,26185,0.17,46.8,53.2,18-24,Male,Employee,Low,Outdoor,Search Ad
2023-07-31,Google,UK,4093016,26465775,794013,233884,30977094.37,7.57,0.03,5.15,0.2946,5.84,132.45,0.1398,4.59,-0.59,51577,-0.7,12.3,87.7,25-34,Non-binary,Unemployed,Middle,Digital,Sponsored Post
2023-07-31,Google,Canada,7003516,68622927,6630271,1835503,371535597.8,53.05,0.0966,1.06,0.2768,15.22,202.42,0.0244,4.32,-0.33,73587,-0.51,17.6,82.4,35-44,Non-binary,Retired,High,Print,Banner
2023-07-31,Google,Espagne,9144786,61613813,3053972,437074,195514318.82,21.38,0.0496,2.99,0.1431,74.58,447.32,0.1309,3.54,0.37,91213,0.47,67.5,32.5,45-54,Non-binary,Student,High,TV,Email
2023-07-31,Google,Italie,7628437,109200491,9994947,2499265,783318028.51,102.68,0.0915,0.76,0.2501,115.62,313.42,0.1239,4.76,0.96,16002,0.9,86.1,13.900000000000006,65+,Male,Self-employed,Middle,Social Media,Email
2023-07-31,Google,Brésil,1564522,28676240,1935433,261827,16797733.26,10.74,0.0675,0.81,0.1353,34.47,64.16,0.0246,4.74,-0.19,48637,-0.22,23.1,76.9,45-54,Female,Unemployed,High,Outdoor,Sponsored Post
2023-07-31,Google,Australie,4883688,87174238,3033814,403899,157870672.41,32.33,0.0348,1.61,0.1331,25.66,390.87,0.0486,4.86,-0.01,57827,-0.07,40.1,59.9,35-44,Non-binary,Retired,Low,Digital,Banner
2023-07-31,Google,Japon,4632659,42729757,3355141,279127,125074721.5,27.0,0.0785,1.38,0.0832,8.98,448.09,0.0333,3.86,-0.63,57235,-0.44,14.0,86.0,35-44,Non-binary,Student,High,Social Media,Video
2023-07-31,Facebook,USA,5245385,56513297,1142487,204712,42561655.06,8.11,0.0202,4.59,0.1792,19.75,207.91,0.0899,3.12,-0.25,28084,-0.37,31.1,68.9,18-24,Non-binary,Employee,Low,Digital,Sponsored Post
2023-07-31,Facebook,France,7240533,48549512,746746,120277,1486821.49,0.21,0.0154,9.7,0.1611,11.78,12.36,0.0859,3.95,-0.41,60800,-0.22,23.3,76.7,25-34,Female,Employee,High,Digital,Banner
2023-07-31,Facebook,Allemagne,1859578,22758985,935964,189567,92187004.43,49.57,0.0411,1.99,0.2025,6.56,486.3,0.0925,4.76,-0.31,72602,-0.37,33.6,66.4,35-44,Non-binary,Employee,Low,Digital,Sponsored Post
2023-07-31,Facebook,UK,8324428,79633065,4390467,556980,80314283.5,9.65,0.0551,1.9,0.1269,20.75,144.2,0.0454,3.95,0.15,56033,-0.01,42.8,57.2,45-54,Female,Unemployed,Middle,Outdoor,Search Ad
2023-07-31,Facebook,Canada,942312,10151510,539498,59738,9061847.46,9.62,0.0531,1.75,0.1107,7.79,151.69,0.0627,3.17,-0.92,42452,-1.02,2.6,97.4,55-64,Non-binary,Employee,Middle,TV,Sponsored Post
2023-07-31,Facebook,Espagne,2180365,27708250,1275662,163054,21692714.81,9.95,0.046,1.71,0.1278,45.48,133.04,0.1452,4.69,-0.83,60168,-1.01,7.8,92.2,65+,Female,Self-employed,High,TV,Sponsored Post
2023-07-31,Facebook,Italie,5142776,50817712,5078539,878910,422383988.71,82.13,0.0999,1.01,0.1731,32.71,480.58,0.0226,4.64,-0.24,13534,-0.33,36.9,63.1,18-24,Female,Self-employed,Low,Print,Email
2023-07-31,Facebook,Brésil,3833532,29966092,1361018,398694,56759383.65,14.81,0.0454,2.82,0.2929,37.77,142.36,0.0462,3.14,-0.02,10017,-0.21,24.6,75.4,18-24,Non-binary,Self-employed,Middle,TV,Sponsored Post
2023-07-31,Facebook,Australie,5795075,37812523,2282859,170437,50344738.13,8.69,0.0604,2.54,0.0747,12.35,295.39,0.0625,4.55,0.09,28876,0.04,28.2,71.8,45-54,Male,Retired,Middle,Social Media,Video
2023-07-31,Facebook,Japon,8691537,49925977,1469717,402259,106238494.92,12.22,0.0294,5.91,0.2737,79.84,264.1,0.0697,4.08,0.06,62394,0.15,52.4,47.6,65+,Male,Retired,High,TV,Email
2023-07-31,Microsoft,USA,303363,5100938,376086,55018,7309928.54,24.1,0.0737,0.81,0.1463,66.33,132.86,0.0507,4.33,-0.24,1338,-0.34,32.6,67.4,18-24,Non-binary,Retired,High,TV,Search Ad
2023-07-31,Microsoft,France,1413313,24845424,1255781,129032,3093923.98,2.19,0.0505,1.13,0.1028,5.94,23.98,0.103,3.76,0.43,19180,0.55,52.1,47.9,25-34,Male,Unemployed,Low,Social Media,Search Ad
2023-07-31,Microsoft,Allemagne,5445422,32066770,2692297,232979,76418071.78,14.03,0.084,2.02,0.0865,75.24,328.0,0.0632,3.1,-0.07,47745,-0.19,42.9,57.1,25-34,Female,Self-employed,Middle,Outdoor,Banner
2023-07-31,Microsoft,UK,889492,17327289,1430150,194492,21883657.86,24.6,0.0825,0.62,0.136,3.63,112.52,0.0809,3.38,-0.39,49385,-0.55,25.6,74.4,35-44,Non-binary,Retired,Middle,Print,Banner
2023-07-31,Microsoft,Canada,7070013,41632101,1710465,112007,2519681.11,0.36,0.0411,4.13,0.0655,8.74,22.5,0.1009,3.92,-0.07,2451,0.01,25.3,74.7,65+,Non-binary,Employee,Low,Social Media,Sponsored Post
2023-07-31,Microsoft,Espagne,1538870,25955942,1629021,429500,151866904.99,98.69,0.0628,0.94,0.2637,7.03,353.59,0.0677,3.62,-0.9,85005,-0.71,2.9,97.1,35-44,Female,Employee,Middle,TV,Video
2023-07-31,Microsoft,Italie,6934617,47900778,3663696,710001,70818658.09,10.21,0.0765,1.89,0.1938,29.24,99.74,0.0877,3.41,0.7,80851,0.87,50.5,49.5,65+,Non-binary,Self-employed,High,Print,Sponsored Post
2023-07-31,Microsoft,Brésil,9443700,127286759,2518102,166066,40930069.41,4.33,0.0198,3.75,0.0659,30.83,246.47,0.0619,4.19,0.25,61086,0.19,42.7,57.3,18-24,Male,Retired,High,Outdoor,Sponsored Post
2023-07-31,Microsoft,Australie,7318829,58753499,1343871,231969,50448111.46,6.89,0.0229,5.45,0.1726,15.23,217.48,0.0276,3.16,-0.99,22974,-1.14,0.3,99.7,25-34,Non-binary,Retired,Middle,Print,Banner
2023-07-31,Microsoft,Japon,4400946,33791855,1136220,266186,30637018.32,6.96,0.0336,3.87,0.2343,11.79,115.1,0.0575,4.55,-0.34,60515,-0.42,24.9,75.1,65+,Non-binary,Employee,High,Social Media,Search Ad
2023-07-31,Pepsi,USA,3368746,45238608,772833,67756,29482241.54,8.75,0.0171,4.36,0.0877,24.39,435.12,0.0247,4.71,0.88,91341,0.78,82.5,17.5,25-34,Male,Self-employed,Low,Social Media,Banner
2023-07-31,Pepsi,France,4817148,81151129,3643506,956272,450174617.17,93.45,0.0449,1.32,0.2625,22.06,470.76,0.1439,4.45,0.28,94439,0.37,36.9,63.1,65+,Female,Unemployed,Low,Print,Email
2023-07-31,Pepsi,Allemagne,5393645,60561350,909200,169461,56869186.09,10.54,0.015,5.93,0.1864,87.2,335.59,0.0251,3.43,-0.96,24528,-0.8,1.7,98.3,25-34,Non-binary,Self-employed,Middle,TV,Banner
2023-07-31,Pepsi,UK,1629583,29173574,1303023,231946,17821616.37,10.94,0.0447,1.25,0.178,21.84,76.84,0.0922,4.82,-0.8,17589,-0.63,7.0,93.0,25-34,Non-binary,Employee,Middle,Digital,Video
2023-07-31,Pepsi,Canada,4958813,44437060,1078784,181992,31789881.6,6.41,0.0243,4.6,0.1687,125.2,174.68,0.0547,3.25,0.24,65028,0.26,44.7,55.3,55-64,Non-binary,Student,Low,TV,Sponsored Post
2023-07-31,Pepsi,Espagne,1694748,13762731,621499,77456,8201778.68,4.84,0.0452,2.73,0.1246,9.07,105.89,0.1118,3.79,-0.32,36221,-0.35,28.6,71.4,25-34,Male,Unemployed,High,Outdoor,Banner
2023-07-31,Pepsi,Italie,1462140,8080461,714960,96738,4895324.57,3.35,0.0885,2.05,0.1353,2.09,50.6,0.0522,3.4,0.1,47400,0.02,36.8,63.2,45-54,Non-binary,Unemployed,Middle,Digital,Email
2023-07-31,Pepsi,Brésil,120677,2195376,194268,25727,3839832.31,31.82,0.0885,0.62,0.1324,0.44,149.25,0.0503,4.25,0.52,71002,0.49,61.1,38.9,18-24,Non-binary,Self-employed,Low,Social Media,Search Ad
2023-07-31,Pepsi,Australie,7335380,91190882,5385120,796971,231123393.93,31.51,0.0591,1.36,0.148,19.0,290.0,0.0483,4.05,-0.78,75644,-0.58,6.2,93.8,65+,Non-binary,Self-employed,High,Social Media,Sponsored Post
2023-07-31,Pepsi,Japon,6532585,44197166,1205515,259016,78566560.13,12.03,0.0273,5.42,0.2149,357.45,303.33,0.0247,3.58,-0.28,15821,-0.28,34.4,65.6,55-64,Female,Employee,Middle,Digital,Sponsored Post
2023-07-31,Adidas,USA,3438698,27648862,2448499,143396,36895996.78,10.73,0.0886,1.4,0.0586,8.08,257.3,0.0731,3.87,-0.13,70866,-0.18,33.5,66.5,65+,Female,Employee,Low,TV,Email
2023-07-31,Adidas,France,2720627,50893932,541532,117951,24592970.26,9.04,0.0106,5.02,0.2178,67.27,208.5,0.0596,4.23,0.68,28098,0.79,81.3,18.700000000000003,65+,Female,Self-employed,High,Digital,Video
2023-07-31,Adidas,Allemagne,315441,3185543,148764,9907,318449.94,1.01,0.0467,2.12,0.0666,1.8,32.14,0.1084,5.0,0.55,61417,0.48,54.8,45.2,55-64,Non-binary,Retired,High,Print,Search Ad
2023-07-31,Adidas,UK,6436414,91058334,5713982,1697991,738878286.44,114.8,0.0628,1.13,0.2972,35.55,435.15,0.0465,4.8,-0.62,35307,-0.59,16.8,83.2,25-34,Non-binary,Student,Low,Print,Search Ad
2023-07-31,Adidas,Canada,7278579,41346749,752510,219908,2726541.3,0.37,0.0182,9.67,0.2922,9.51,12.4,0.034,3.09,-0.45,86626,-0.42,25.7,74.3,65+,Non-binary,Retired,High,TV,Sponsored Post
2023-07-31,Adidas,Espagne,2092554,35516249,1196486,90881,1003766.09,0.48,0.0337,1.75,0.076,64.6,11.04,0.0926,3.03,-0.84,32737,-0.77,5.9,94.1,35-44,Non-binary,Employee,High,Social Media,Banner
2023-07-31,Adidas,Italie,6966533,61443916,5496536,510847,108221162.44,15.53,0.0895,1.27,0.0929,15.99,211.85,0.0376,4.38,0.38,92666,0.41,64.3,35.7,35-44,Female,Employee,High,Social Media,Video
2023-07-31,Adidas,Brésil,4862579,33539143,251071,72456,16827249.79,3.46,0.0075,19.37,0.2886,14.16,232.24,0.038,4.35,0.86,92657,0.94,80.6,19.400000000000006,45-54,Non-binary,Self-employed,High,Digital,Email
2023-07-31,Adidas,Australie,7266302,91168193,1988210,381930,106391054.48,14.64,0.0218,3.65,0.1921,19.59,278.56,0.0333,3.3,0.57,51354,0.53,76.0,24.0,25-34,Non-binary,Student,High,Social Media,Video
2023-07-31,Adidas,Japon,2717795,13915535,1076724,179825,64001270.35,23.55,0.0774,2.52,0.167,3.76,355.91,0.1076,3.72,0.83,90953,0.76,49.3,50.7,45-54,Female,Employee,Low,TV,Email
2023-07-31,Louis Vuitton,USA,930660,6541728,558208,152852,19447416.03,20.9,0.0853,1.67,0.2738,1.62,127.23,0.0202,3.78,-0.38,85825,-0.49,27.3,72.7,35-44,Non-binary,Unemployed,Low,Print,Banner
2023-07-31,Louis Vuitton,France,7848083,49413488,896555,198284,33397506.81,4.26,0.0181,8.75,0.2212,23.94,168.43,0.0495,3.01,0.85,25426,0.78,64.0,36.0,45-54,Female,Unemployed,Middle,TV,Banner
2023-07-31,Louis Vuitton,Allemagne,3967598,24000907,348920,25422,5418392.46,1.37,0.0145,11.37,0.0729,12.29,213.14,0.0993,4.97,0.5,91748,0.42,42.8,57.2,65+,Female,Employee,Low,Print,Sponsored Post
2023-07-31,Louis Vuitton,UK,3571243,18799974,1666593,339524,169231155.81,47.39,0.0886,2.14,0.2037,7.07,498.44,0.1099,3.23,-0.85,50935,-0.79,4.5,95.5,65+,Female,Unemployed,Middle,TV,Banner
2023-07-31,Louis Vuitton,Canada,6736645,64616749,5735281,1298820,222180379.38,32.98,0.0888,1.17,0.2265,25.05,171.06,0.0622,3.37,0.51,18782,0.4,71.0,29.0,65+,Male,Self-employed,High,Print,Banner
2023-07-31,Louis Vuitton,Espagne,7506969,123367448,7275222,1658811,501099754.36,66.75,0.059,1.03,0.228,35.67,302.08,0.0662,3.88,-0.37,32444,-0.17,19.2,80.8,25-34,Male,Retired,Middle,TV,Email
2023-07-31,Louis Vuitton,Italie,4945857,25212682,1163707,83884,8906545.44,1.8,0.0462,4.25,0.0721,36.54,106.18,0.0621,3.08,-0.38,61321,-0.38,15.6,84.4,45-54,Female,Student,Low,Social Media,Banner
2023-07-31,Louis Vuitton,Brésil,2387989,29758479,207975,20255,2875818.5,1.2,0.007,11.48,0.0974,29.32,141.98,0.0528,4.73,0.35,17432,0.3,54.2,45.8,45-54,Male,Unemployed,Middle,Digital,Email
2023-07-31,Louis Vuitton,Australie,2573338,41058479,936636,251423,119207738.95,46.32,0.0228,2.75,0.2684,18.3,474.13,0.1089,4.88,-0.59,64759,-0.62,16.9,83.1,45-54,Non-binary,Unemployed,Middle,Print,Email
2023-07-31,Louis Vuitton,Japon,8052031,116300741,10823495,1586726,415361891.02,51.58,0.0931,0.74,0.1466,69.17,261.77,0.0206,4.58,0.38,28017,0.27,51.3,48.7,55-64,Non-binary,Retired,Low,TV,Email
2023-07-31,Huawei,USA,29576,223749,21312,4615,1140680.98,38.57,0.0952,1.39,0.2166,0.05,247.14,0.07,3.59,0.21,82669,0.05,46.6,53.4,18-24,Female,Unemployed,Middle,Social Media,Video
2023-07-31,Huawei,France,6986106,112373235,9061854,1687143,498970624.41,71.42,0.0806,0.77,0.1862,40.32,295.75,0.1467,3.3,-0.94,55883,-0.93,1.8,98.2,25-34,Non-binary,Unemployed,High,Print,Email
2023-07-31,Huawei,Allemagne,1211774,11636346,151735,7995,3659228.13,3.02,0.013,7.99,0.0527,3.57,457.66,0.0291,4.87,0.23,82349,0.38,35.6,64.4,35-44,Female,Retired,High,TV,Search Ad
2023-07-31,Huawei,UK,8477138,84981782,7569872,1180067,20435202.43,2.41,0.0891,1.12,0.1559,166.6,17.32,0.1258,4.76,-0.55,97458,-0.45,16.7,83.3,65+,Non-binary,Student,Low,Digital,Video
2023-07-31,Huawei,Canada,2313831,27838356,204029,53199,4154741.97,1.8,0.0073,11.34,0.2607,13.81,78.1,0.1335,4.25,0.92,84680,0.95,63.9,36.1,18-24,Non-binary,Employee,High,Digital,Video
2023-07-31,Huawei,Espagne,7806326,56882766,1348983,333670,42988864.93,5.51,0.0237,5.79,0.2473,12.12,128.84,0.0395,3.45,0.08,89571,0.02,29.9,70.1,18-24,Male,Retired,High,Social Media,Email
2023-07-31,Huawei,Italie,4097705,53745997,3645774,730625,164472582.04,40.14,0.0678,1.12,0.2004,13.52,225.11,0.0707,3.88,0.07,21496,-0.03,27.0,73.0,55-64,Non-binary,Self-employed,Low,Digital,Search Ad
2023-07-31,Huawei,Brésil,6438879,110408167,8502202,2202316,377095842.72,58.57,0.077,0.76,0.259,42.38,171.23,0.0532,3.52,0.02,45408,0.0,30.5,69.5,45-54,Male,Student,Middle,Outdoor,Video
2023-07-31,Huawei,Australie,5201284,78742599,7676777,1453002,227239771.84,43.69,0.0975,0.68,0.1893,16.41,156.39,0.0999,3.25,0.01,58546,-0.13,29.6,70.4,55-64,Non-binary,Student,Low,Digital,Video
